Date,AAPL,MSFT,SPY,TSLA
2020-02-25,69.60759735107422,159.6508331298828,286.5010070800781,53.32733154296875
2020-02-26,70.7118148803711,161.6456298828125,285.447265625,51.91999816894531
2020-02-27,66.0895004272461,150.2562255859375,272.62725830078125,45.266666412353516
2020-02-28,66.05084991455078,153.89434814453125,271.4818420410156,44.53266525268555
2020-03-02,72.20024108886719,164.13438415527344,283.23876953125,49.574668884277344
2020-03-03,69.90723419189453,156.2691192626953,275.1289367675781,49.70066833496094
2020-03-04,73.14981842041016,162.006591796875,286.6934814453125,49.96666717529297
2020-03-05,70.77708435058594,157.9409637451172,277.16326904296875,48.30266571044922
2020-03-06,69.83712768554688,153.47640991210938,272.5814514160156,46.89866638183594
2020-03-09,64.31355285644531,143.07493591308594,251.29434204101562,40.53333282470703
2020-03-10,68.9455337524414,152.85899353027344,264.2975158691406,43.02199935913086
2020-03-11,66.55103302001953,145.93417358398438,251.4134521484375,42.28200149536133
2020-03-12,59.97880554199219,132.09402465820312,227.3589324951172,37.369998931884766
2020-03-13,67.16476440429688,150.87367248535156,246.7949981689453,36.44133377075195
2020-03-16,58.52421188354492,128.6363525390625,219.789794921875,29.67133331298828
2020-03-17,61.0975341796875,139.227783203125,231.6566619873047,28.68000030517578
2020-03-18,59.60186004638672,133.36688232421875,219.92726135253906,24.08133316040039
2020-03-19,59.14519119262695,135.56117248535156,220.39459228515625,28.50933265686035
2020-03-20,55.39033126831055,130.4696502685547,210.89683532714844,28.50200080871582
2020-03-23,54.21361541748047,129.16831970214844,205.5045928955078,28.952667236328125
2020-03-24,59.652610778808594,140.90916442871094,224.1239776611328,33.66666793823242
2020-03-25,59.32399368286133,139.5602569580078,227.47915649414062,35.95000076293945
2020-03-26,62.44580078125,148.28994750976562,240.76156616210938,35.21066665649414
2020-03-27,59.86040115356445,142.2010498046875,233.5903778076172,34.29066848754883
2020-03-30,61.568695068359375,152.20350646972656,241.17637634277344,33.47533416748047
2020-03-31,61.44305419921875,149.80975341796875,237.58154296875,34.93333435058594
2020-04-01,58.21009826660156,144.4903106689453,226.88922119140625,32.104000091552734
2020-04-02,59.18143081665039,147.48252868652344,232.1248016357422,30.29800033569336
2020-04-03,58.33091354370117,146.1241455078125,228.7696075439453,32.000667572021484
2020-04-06,63.419551849365234,156.99105834960938,244.13523864746094,34.41600036621094
2020-04-07,62.68500518798828,155.30026245117188,244.38404846191406,36.36333465576172
2020-04-08,64.28941345214844,156.85809326171875,252.58767700195312,36.589332580566406
2020-04-09,64.75333404541016,156.86756896972656,256.43133544921875,38.20000076293945
2020-04-13,66.02428436279297,157.21900939941406,254.090087890625,43.39666748046875
2020-04-14,69.35870361328125,164.99879455566406,261.583984375,47.32600021362305
2020-04-15,68.72565460205078,163.2699432373047,256.0257568359375,48.65533447265625
2020-04-16,69.27174377441406,168.17147827148438,257.260986328125,49.680667877197266
2020-04-17,68.3318099975586,169.6533203125,264.21099853515625,50.259334564208984
2020-04-20,66.91348266601562,166.29066467285156,259.5561218261719,49.75733184814453
2020-04-21,64.84514617919922,159.41336059570312,251.67514038085938,45.781333923339844
2020-04-22,66.71292114257812,164.82777404785156,257.260986328125,48.807334899902344
2020-04-23,66.45439147949219,162.83299255371094,257.24249267578125,47.04199981689453
2020-04-24,68.37287902832031,165.8061981201172,260.8281555175781,48.34333419799805
2020-04-27,68.42120361328125,165.3312530517578,264.5888366699219,53.25
2020-04-28,67.3121337890625,161.30364990234375,263.3721923828125,51.27466583251953
2020-04-29,69.52302551269531,168.54193115234375,270.266845703125,53.367332458496094
2020-04-30,70.98969268798828,170.2327423095703,267.7505798339844,52.12533187866211
2020-05-01,69.8468017578125,165.8251953125,260.6622314453125,46.75466537475586
2020-05-04,70.83505249023438,169.8813018798828,261.3811950683594,50.74599838256836
2020-05-05,71.89820098876953,171.70513916015625,263.796142578125,51.2140007019043
2020-05-06,72.6399917602539,173.3959503173828,262.0079345703125,52.172000885009766
2020-05-07,73.39144897460938,174.40283203125,265.1695251464844,52.00266647338867
2020-05-08,75.13829803466797,175.42874145507812,269.55712890625,54.62799835205078
2020-05-11,76.32061004638672,177.38552856445312,269.6124267578125,54.08599853515625
2020-05-12,75.44841003417969,173.36744689941406,264.23858642578125,53.96066665649414
2020-05-13,74.53742980957031,170.74569702148438,259.5652770996094,52.73066711425781
2020-05-14,74.99535369873047,171.48663330078125,262.6716613769531,53.55533218383789
2020-05-15,74.55199432373047,173.98492431640625,263.87908935546875,53.27799987792969
2020-05-18,76.30850982666016,175.647216796875,271.9167785644531,54.242000579833984
2020-05-19,75.8675537109375,174.43136596679688,269.1239318847656,53.867332458496094
2020-05-20,77.3430404663086,176.85086059570312,273.6957702636719,54.37066650390625
2020-05-21,76.76643371582031,174.72665405273438,271.8063049316406,55.17333221435547
2020-05-22,77.26065826416016,174.80282592773438,272.3223876953125,54.45866775512695
